"","Date","Team","Popularity","MonthNum","pred","Season","Lg","W","L","W.L.","Finish","SRS","Pace","Rel_Pace","ORtg","Rel_ORtg","DRtg","Rel_DRtg","Playoffs","Coaches","Top WS","IndPlayoffs","PO_diff","NP_diff","Bandwagon","ï..Market","Size","pred_by_pop","diff","Succ_Cat","DarkHorseDiff","FavoriteDiff","ContenderDiff","BWScore"
"1506",2008-02-01,"DetroitPistons",2,2,2.0086268201741,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,3.04753310774067,-0.00862682017409844,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1507",2008-03-01,"DetroitPistons",2,3,2.06838710718147,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,3.10880574206103,-0.0683871071814748,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1508",2008-04-01,"DetroitPistons",2,4,3.66272631332006,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,4.72485682656441,-1.66272631332006,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1509",2008-05-01,"DetroitPistons",4,5,11.8754348962012,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,12.7227772235679,-7.87543489620119,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1510",2008-06-01,"DetroitPistons",2,6,2.51028339527833,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,3.56858488853228,-0.510283395278329,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1511",2008-07-01,"DetroitPistons",1,7,1.08506585329462,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,2.08948393402067,-0.0850658532946218,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1512",2008-08-01,"DetroitPistons",1,8,0.457156941391998,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.47692142463591,0.542843058608002,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1513",2008-09-01,"DetroitPistons",1,9,0.237214820312954,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.24890395733123,0.762785179687046,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1514",2008-10-01,"DetroitPistons",1,10,1.37834711208974,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,2.39413393760133,-0.378347112089741,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1515",2008-11-01,"DetroitPistons",3,11,2.83909845378345,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,3.90740485492859,0.160901546216554,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1516",2008-12-01,"DetroitPistons",2,12,2.51540663599042,"2007","NBA",59,23,0.72,1,6.67,87.3,-5.1,111.4,3.9,102.9,-4.6,"Lost Conf. Finals","F. Saunders (59-23)","C. Billups (13.5)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,3.57232986080898,-0.515406635990422,"Contender",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1517",2009-01-01,"DetroitPistons",1,1,0.3202801828415,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.19145311174875,0.6797198171585,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1518",2009-02-01,"DetroitPistons",1,2,0.46546540385795,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.34912233714369,0.53453459614205,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1519",2009-03-01,"DetroitPistons",1,3,0.340105459863474,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.20291203698724,0.659894540136526,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1520",2009-04-01,"DetroitPistons",1,4,1.43207062366845,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,2.31741160992298,-0.432070623668448,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1521",2009-05-01,"DetroitPistons",1,5,-0.622506231454389,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.230254198518432,1.62250623145439,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1522",2009-06-01,"DetroitPistons",1,6,-0.710656788437238,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.133371636744386,1.71065678843724,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1523",2009-07-01,"DetroitPistons",1,7,-0.266622226557999,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.601709737104575,1.266622226558,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1524",2009-08-01,"DetroitPistons",1,8,-0.796738319139902,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.0492710680343023,1.7967383191399,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1525",2009-09-01,"DetroitPistons",1,9,-0.860095390161678,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,-0.00658487176890965,1.86009539016168,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1526",2009-10-01,"DetroitPistons",1,10,-0.333185138720461,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.520148182493999,1.33318513872046,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1527",2009-11-01,"DetroitPistons",1,11,0.204599952504201,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.07278271880236,0.795400047495799,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1528",2009-12-01,"DetroitPistons",1,12,0.411335200208578,"2008","NBA",39,43,0.476,3,-0.36,86.7,-5,107.4,-0.9,108,-0.3,"Lost 1st Round","M. Curry (39-43)","T. Prince (6.2)","Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.2854497280243,0.588664799791422,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1529",2010-01-01,"DetroitPistons",1,1,0.367175269315252,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.41228833084396,0.632824730684748,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1530",2010-02-01,"DetroitPistons",1,2,0.353584366248586,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.40930772888363,0.646415633751414,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1531",2010-03-01,"DetroitPistons",1,3,0.189229265195295,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.22500434261097,0.810770734804705,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1532",2010-04-01,"DetroitPistons",1,4,0.511939918022358,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.56273818968381,0.488060081977642,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1533",2010-05-01,"DetroitPistons",1,5,0.992783137441116,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,2.06602325707558,0.00721686255888399,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1534",2010-06-01,"DetroitPistons",1,6,0.376918265114905,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.44577931522663,0.623081734885095,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1535",2010-07-01,"DetroitPistons",1,7,-0.0788982436825547,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.946826675151015,1.07889824368255,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1536",2010-08-01,"DetroitPistons",1,8,-0.874459247424841,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.126092848791623,1.87445924742484,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1537",2010-09-01,"DetroitPistons",1,9,-0.954133283174075,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.0426582263155311,1.95413328317408,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1538",2010-10-01,"DetroitPistons",1,10,0.0276873159817805,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.06709568942624,0.972312684018219,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1539",2010-11-01,"DetroitPistons",1,11,0.480961566260758,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.52477082495071,0.519038433739242,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1540",2010-12-01,"DetroitPistons",1,12,0.449082322363031,"2009","NBA",27,55,0.329,5,-5.02,88.5,-4.2,105.6,-2,111.4,3.8,"Did Not Make Playoffs","J. Kuester (27-55)","B. Wallace (4.7)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.49969599064796,0.550917677636969,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1541",2011-01-01,"DetroitPistons",1,1,0.747627533451266,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.81412358816825,0.252372466548734,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1542",2011-02-01,"DetroitPistons",2,2,0.732508170161297,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.81080778173214,1.2674918298387,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1543",2011-03-01,"DetroitPistons",1,3,0.549669364734231,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.6057772669121,0.450330635265769,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1544",2011-04-01,"DetroitPistons",1,4,0.908672704961297,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.98149333994753,0.0913272950387025,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1545",2011-05-01,"DetroitPistons",1,5,1.44359251744539,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,2.5413788556478,-0.443592517445387,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1546",2011-06-01,"DetroitPistons",1,6,0.758466246103767,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.85138103584016,0.241533753896233,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1547",2011-07-01,"DetroitPistons",1,7,0.251387698323006,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.29631518092321,0.748612301676994,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1548",2011-08-01,"DetroitPistons",1,8,-0.633643691858383,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.383279981994527,1.63364369185838,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1549",2011-09-01,"DetroitPistons",1,9,-0.722278029500388,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.290462134498328,1.72227802950039,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1550",2011-10-01,"DetroitPistons",0,10,0.369960083846248,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.43010988981298,-0.369960083846248,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1551",2011-11-01,"DetroitPistons",0,11,0.874210465615568,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.93925608921102,-0.874210465615568,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1552",2011-12-01,"DetroitPistons",1,12,0.838746017996819,"2010","NBA",30,52,0.366,4,-3.78,89.2,-2.9,107.7,0.4,111.7,4.4,"Did Not Make Playoffs","J. Kuester (30-52)","G. Monroe (6.6)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.91136128874048,0.161253982003181,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1553",2012-01-01,"DetroitPistons",1,1,0.881299950580136,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.95530894884976,0.118700049419864,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1554",2012-02-01,"DetroitPistons",1,2,0.865643560725223,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.9518753678681,0.134356439274777,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1555",2012-03-01,"DetroitPistons",1,3,0.676310480788452,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.7395623484233,0.323689519211548,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1556",2012-04-01,"DetroitPistons",1,4,1.04806530577768,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,2.12862352787803,-0.0480653057776821,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1557",2012-05-01,"DetroitPistons",1,5,1.60198500231175,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,2.70839568757859,-0.601985002311753,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1558",2012-06-01,"DetroitPistons",1,6,0.892523644829584,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.99388974848816,0.107476355170416,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1559",2012-07-01,"DetroitPistons",1,7,0.367434110379014,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.41910843970804,0.632565889620986,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1560",2012-08-01,"DetroitPistons",1,8,-0.549032820983681,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.473643028795548,1.54903282098368,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1561",2012-09-01,"DetroitPistons",1,9,-0.640815372804227,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,0.3775283725085,1.64081537280423,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1562",2012-10-01,"DetroitPistons",1,10,0.490218083366197,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.55765541967859,0.509781916633803,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1563",2012-11-01,"DetroitPistons",1,11,1.01237899782131,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,2.0848860469241,-0.0123789978213114,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1564",2012-12-01,"DetroitPistons",1,12,0.975654884030312,"2011","NBA",25,41,0.379,4,-5.19,89.2,-2.1,101,-3.6,106.3,1.7,"Did Not Make Playoffs","L. Frank (25-41)","G. Monroe (7.0)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,2.05600044752975,0.0243451159696879,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1565",2013-01-01,"DetroitPistons",1,1,0.624237609947694,"2012","NBA",29,53,0.354,4,-4.33,90.8,-1.2,103.8,-2.1,108.1,2.2,"Did Not Make Playoffs","L. Frank (29-53)","G. Monroe (5.9)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.68379863984686,0.375762390052306,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1566",2013-02-01,"DetroitPistons",1,2,0.609613963486904,"2012","NBA",29,53,0.354,4,-4.33,90.8,-1.2,103.8,-2.1,108.1,2.2,"Did Not Make Playoffs","L. Frank (29-53)","G. Monroe (5.9)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.68059154837587,0.390386036513096,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1567",2013-03-01,"DetroitPistons",1,3,0.432769872991873,"2012","NBA",29,53,0.354,4,-4.33,90.8,-1.2,103.8,-2.1,108.1,2.2,"Did Not Make Playoffs","L. Frank (29-53)","G. Monroe (5.9)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.48228334551713,0.567230127008127,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
"1568",2013-04-01,"DetroitPistons",1,4,0.78000261190002,"2012","NBA",29,53,0.354,4,-4.33,90.8,-1.2,103.8,-2.1,108.1,2.2,"Did Not Make Playoffs","L. Frank (29-53)","G. Monroe (5.9)","No Playoffs",-0.662943903094324,0.612814010445861,-1.27575791354019,"Detroit",1777000,1.84568085878092,0.21999738809998,"Dark Horse",-0.293223736469388,-5.16137172120181,-1.65783331882617,-6.52598130355859
